,Image,Accuracy,F1,Jaccard,Recall,Precision
121,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e.jpg,0.8209991455078125,0.015607955022237137,0.007865358592692828,0.007909508419799285,0.5849056603773585
122,2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2.jpg,0.6959991455078125,0.01687638786084382,0.00851000298596596,0.008532508357866373,0.7633928571428571
123,7aa1aaa5e032a980f434c8ed63efb57ab0d338d6154c47f7bb75afdc89f43c04.jpg,0.8800811767578125,0.0871181321872459,0.04554287102258926,0.046125461254612546,0.7828810020876826
124,2e172afb1f43b359f1f0208da9386aefe97c0c1afe202abfe6ec09cdca820990.jpg,0.92279052734375,0.11196911196911198,0.05930470347648262,0.06056578697550788,0.740139211136891
125,a31deaf0ac279d5f34fb2eca80cc2abce6ef30bd64e7aca40efe4b2ba8e9ad3d.jpg,0.4810333251953125,0.2767771705615923,0.16061600730521483,0.22531505331671514,0.35870583696191366
126,d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869.jpg,0.9767303466796875,0.4839255499153976,0.31919642857142855,0.4421768707482993,0.5343796711509716
127,a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710.jpg,0.78802490234375,0.0328599275967697,0.016704416761041903,0.0168175016033635,0.7129909365558912
128,f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3.jpg,0.9890594482421875,0.0,0.0,0.0,0.0
129,8055957570d7b38f0acecdb56f3078a963a1a7307ca03fcca62212e0e95e5845.jpg,0.902069091796875,0.109353316680544,0.05783910745742807,0.0599421877377149,0.6224328593996841
130,74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94.jpg,0.7074127197265625,0.053787318036022706,0.0276369168356998,0.25011473152822394,0.03013380515315714
131,ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279.jpg,0.4262542724609375,0.1486244763953357,0.08027786610571631,0.22820191906549853,0.11019709230097707
132,cdab367b30db47061df837c1ae9fa875d6057614f797332d37d3513517d6c694.jpg,0.720428466796875,0.021992099925269563,0.011118307426597583,0.011157450035205546,0.7601476014760148
133,337b6eed0726f07531cd467cd62b6676c31a8c9e716bdbc49433986c022252cf.jpg,0.4127197265625,0.11113163972286375,0.058835036924732236,0.1965686274509804,0.07746297488731488
